"state","country","Lat","Long","Date","cases","deaths","recov","active_cases"
"","Vietnam",16,108,2020-02-12,15,0,6,9
"","Vietnam",16,108,2020-02-13,16,0,7,9
"","Vietnam",16,108,2020-02-14,16,0,7,9
"","Vietnam",16,108,2020-02-15,16,0,7,9
"","Vietnam",16,108,2020-02-16,16,0,7,9
"","Vietnam",16,108,2020-02-17,16,0,7,9
"","Vietnam",16,108,2020-02-18,16,0,7,9
"","Vietnam",16,108,2020-02-19,16,0,7,9
"","Vietnam",16,108,2020-02-20,16,0,7,9
"","Vietnam",16,108,2020-02-21,16,0,14,2
"","Vietnam",16,108,2020-02-22,16,0,14,2
"","Vietnam",16,108,2020-02-23,16,0,14,2
"","Vietnam",16,108,2020-02-24,16,0,14,2
"","Vietnam",16,108,2020-02-25,16,0,16,0
"","Vietnam",16,108,2020-02-26,16,0,16,0
"","Vietnam",16,108,2020-02-27,16,0,16,0
"","Vietnam",16,108,2020-02-28,16,0,16,0
"","Vietnam",16,108,2020-02-29,16,0,16,0
"","Vietnam",16,108,2020-03-01,16,0,16,0
"","Vietnam",16,108,2020-03-02,16,0,16,0
"","Vietnam",16,108,2020-03-03,16,0,16,0
"","Vietnam",16,108,2020-03-04,16,0,16,0
"","Vietnam",16,108,2020-03-05,16,0,16,0
"","Vietnam",16,108,2020-03-06,16,0,16,0
"","Vietnam",16,108,2020-03-07,18,0,16,2
"","Vietnam",16,108,2020-03-08,30,0,16,14
"","Vietnam",16,108,2020-03-09,30,0,16,14
"","Vietnam",16,108,2020-03-10,31,0,16,15
"","Vietnam",16,108,2020-03-11,38,0,16,22
"","Vietnam",16,108,2020-03-12,39,0,16,23
"","Vietnam",16,108,2020-03-13,47,0,16,31
"","Vietnam",16,108,2020-03-14,53,0,16,37
"","Vietnam",16,108,2020-03-15,56,0,16,40
"","Vietnam",16,108,2020-03-16,61,0,16,45
"","Vietnam",16,108,2020-03-17,66,0,16,50
"","Vietnam",16,108,2020-03-18,75,0,16,59
"","Vietnam",16,108,2020-03-19,85,0,16,69
"","Vietnam",16,108,2020-03-20,91,0,16,75
"","Vietnam",16,108,2020-03-21,94,0,17,77
"","Vietnam",16,108,2020-03-22,113,0,17,96
"","Vietnam",16,108,2020-03-23,123,0,17,106
"","Vietnam",16,108,2020-03-24,134,0,17,117
"","Vietnam",16,108,2020-03-25,141,0,17,124
"","Vietnam",16,108,2020-03-26,153,0,20,133
"","Vietnam",16,108,2020-03-27,163,0,20,143
"","Vietnam",16,108,2020-03-28,174,0,21,153
"","Vietnam",16,108,2020-03-29,188,0,25,163
"","Vietnam",16,108,2020-03-30,203,0,55,148
"","Vietnam",16,108,2020-03-31,212,0,58,154
"","Vietnam",16,108,2020-04-01,218,0,63,155
"","Vietnam",16,108,2020-04-02,233,0,75,158
"","Vietnam",16,108,2020-04-03,237,0,85,152
"","Zambia",-15.4167,28.2833,2020-01-22,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-01-23,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-01-24,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-01-25,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-01-26,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-01-27,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-01-28,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-01-29,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-01-30,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-01-31,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-01,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-02,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-03,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-04,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-05,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-06,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-07,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-08,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-09,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-10,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-11,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-12,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-13,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-14,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-15,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-16,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-17,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-18,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-19,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-20,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-21,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-22,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-23,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-24,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-25,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-26,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-27,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-28,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-02-29,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-01,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-02,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-03,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-04,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-05,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-06,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-07,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-08,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-09,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-10,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-11,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-12,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-13,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-14,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-15,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-16,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-17,0,0,0,0
"","Zambia",-15.4167,28.2833,2020-03-18,2,0,0,2
"","Zambia",-15.4167,28.2833,2020-03-19,2,0,0,2
"","Zambia",-15.4167,28.2833,2020-03-20,2,0,0,2
"","Zambia",-15.4167,28.2833,2020-03-21,2,0,0,2
"","Zambia",-15.4167,28.2833,2020-03-22,3,0,0,3
"","Zambia",-15.4167,28.2833,2020-03-23,3,0,0,3
"","Zambia",-15.4167,28.2833,2020-03-24,3,0,0,3
"","Zambia",-15.4167,28.2833,2020-03-25,12,0,0,12
"","Zambia",-15.4167,28.2833,2020-03-26,16,0,0,16
"","Zambia",-15.4167,28.2833,2020-03-27,22,0,0,22
"","Zambia",-15.4167,28.2833,2020-03-28,28,0,0,28
"","Zambia",-15.4167,28.2833,2020-03-29,29,0,0,29
"","Zambia",-15.4167,28.2833,2020-03-30,35,0,0,35
"","Zambia",-15.4167,28.2833,2020-03-31,35,0,0,35
"","Zambia",-15.4167,28.2833,2020-04-01,36,0,0,36
"","Zambia",-15.4167,28.2833,2020-04-02,39,1,0,38
"","Zambia",-15.4167,28.2833,2020-04-03,39,1,2,36
"","Zimbabwe",-20,30,2020-01-22,0,0,0,0
"","Zimbabwe",-20,30,2020-01-23,0,0,0,0
"","Zimbabwe",-20,30,2020-01-24,0,0,0,0
"","Zimbabwe",-20,30,2020-01-25,0,0,0,0
"","Zimbabwe",-20,30,2020-01-26,0,0,0,0
"","Zimbabwe",-20,30,2020-01-27,0,0,0,0
"","Zimbabwe",-20,30,2020-01-28,0,0,0,0
"","Zimbabwe",-20,30,2020-01-29,0,0,0,0
"","Zimbabwe",-20,30,2020-01-30,0,0,0,0
"","Zimbabwe",-20,30,2020-01-31,0,0,0,0
"","Zimbabwe",-20,30,2020-02-01,0,0,0,0
"","Zimbabwe",-20,30,2020-02-02,0,0,0,0
"","Zimbabwe",-20,30,2020-02-03,0,0,0,0
"","Zimbabwe",-20,30,2020-02-04,0,0,0,0
"","Zimbabwe",-20,30,2020-02-05,0,0,0,0
"","Zimbabwe",-20,30,2020-02-06,0,0,0,0
"","Zimbabwe",-20,30,2020-02-07,0,0,0,0
"","Zimbabwe",-20,30,2020-02-08,0,0,0,0
"","Zimbabwe",-20,30,2020-02-09,0,0,0,0
"","Zimbabwe",-20,30,2020-02-10,0,0,0,0
"","Zimbabwe",-20,30,2020-02-11,0,0,0,0
"","Zimbabwe",-20,30,2020-02-12,0,0,0,0
"","Zimbabwe",-20,30,2020-02-13,0,0,0,0
"","Zimbabwe",-20,30,2020-02-14,0,0,0,0
"","Zimbabwe",-20,30,2020-02-15,0,0,0,0
"","Zimbabwe",-20,30,2020-02-16,0,0,0,0
"","Zimbabwe",-20,30,2020-02-17,0,0,0,0
"","Zimbabwe",-20,30,2020-02-18,0,0,0,0
"","Zimbabwe",-20,30,2020-02-19,0,0,0,0
"","Zimbabwe",-20,30,2020-02-20,0,0,0,0
"","Zimbabwe",-20,30,2020-02-21,0,0,0,0
"","Zimbabwe",-20,30,2020-02-22,0,0,0,0
"","Zimbabwe",-20,30,2020-02-23,0,0,0,0
"","Zimbabwe",-20,30,2020-02-24,0,0,0,0
"","Zimbabwe",-20,30,2020-02-25,0,0,0,0
"","Zimbabwe",-20,30,2020-02-26,0,0,0,0
"","Zimbabwe",-20,30,2020-02-27,0,0,0,0
"","Zimbabwe",-20,30,2020-02-28,0,0,0,0
"","Zimbabwe",-20,30,2020-02-29,0,0,0,0
"","Zimbabwe",-20,30,2020-03-01,0,0,0,0
"","Zimbabwe",-20,30,2020-03-02,0,0,0,0
"","Zimbabwe",-20,30,2020-03-03,0,0,0,0
"","Zimbabwe",-20,30,2020-03-04,0,0,0,0
"","Zimbabwe",-20,30,2020-03-05,0,0,0,0
"","Zimbabwe",-20,30,2020-03-06,0,0,0,0
"","Zimbabwe",-20,30,2020-03-07,0,0,0,0
"","Zimbabwe",-20,30,2020-03-08,0,0,0,0
"","Zimbabwe",-20,30,2020-03-09,0,0,0,0
"","Zimbabwe",-20,30,2020-03-10,0,0,0,0
"","Zimbabwe",-20,30,2020-03-11,0,0,0,0
"","Zimbabwe",-20,30,2020-03-12,0,0,0,0
"","Zimbabwe",-20,30,2020-03-13,0,0,0,0
"","Zimbabwe",-20,30,2020-03-14,0,0,0,0
"","Zimbabwe",-20,30,2020-03-15,0,0,0,0
"","Zimbabwe",-20,30,2020-03-16,0,0,0,0
"","Zimbabwe",-20,30,2020-03-17,0,0,0,0
"","Zimbabwe",-20,30,2020-03-18,0,0,0,0
"","Zimbabwe",-20,30,2020-03-19,0,0,0,0
"","Zimbabwe",-20,30,2020-03-20,1,0,0,1
"","Zimbabwe",-20,30,2020-03-21,3,0,0,3
"","Zimbabwe",-20,30,2020-03-22,3,0,0,3
"","Zimbabwe",-20,30,2020-03-23,3,1,0,2
"","Zimbabwe",-20,30,2020-03-24,3,1,0,2
"","Zimbabwe",-20,30,2020-03-25,3,1,0,2
"","Zimbabwe",-20,30,2020-03-26,3,1,0,2
"","Zimbabwe",-20,30,2020-03-27,5,1,0,4
"","Zimbabwe",-20,30,2020-03-28,7,1,0,6
"","Zimbabwe",-20,30,2020-03-29,7,1,0,6
"","Zimbabwe",-20,30,2020-03-30,7,1,0,6
"","Zimbabwe",-20,30,2020-03-31,8,1,0,7
"","Zimbabwe",-20,30,2020-04-01,8,1,0,7
"","Zimbabwe",-20,30,2020-04-02,9,1,0,8
"","Zimbabwe",-20,30,2020-04-03,9,1,0,8
"Diamond Princess","Canada",0,0,2020-01-22,0,0,0,0
"Diamond Princess","Canada",0,0,2020-01-23,0,0,0,0
"Diamond Princess","Canada",0,0,2020-01-24,0,0,0,0
"Diamond Princess","Canada",0,0,2020-01-25,0,0,0,0
"Diamond Princess","Canada",0,0,2020-01-26,0,0,0,0
"Diamond Princess","Canada",0,0,2020-01-27,0,0,0,0
"Diamond Princess","Canada",0,0,2020-01-28,0,0,0,0
"Diamond Princess","Canada",0,0,2020-01-29,0,0,0,0
"Diamond Princess","Canada",0,0,2020-01-30,0,0,0,0
"Diamond Princess","Canada",0,0,2020-01-31,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-01,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-02,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-03,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-04,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-05,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-06,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-07,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-08,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-09,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-10,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-11,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-12,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-13,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-14,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-15,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-16,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-17,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-18,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-19,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-20,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-21,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-22,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-23,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-24,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-25,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-26,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-27,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-28,0,0,0,0
"Diamond Princess","Canada",0,0,2020-02-29,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-01,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-02,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-03,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-04,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-05,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-06,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-07,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-08,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-09,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-10,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-11,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-12,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-13,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-14,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-15,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-16,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-17,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-18,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-19,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-20,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-21,0,0,0,0
"Diamond Princess","Canada",0,0,2020-03-22,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-03-23,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-03-24,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-03-25,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-03-26,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-03-27,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-03-28,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-03-29,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-03-30,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-03-31,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-04-01,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-04-02,0,1,0,-1
"Diamond Princess","Canada",0,0,2020-04-03,0,1,0,-1
"","Dominica",15.415,-61.371,2020-01-22,0,0,0,0
"","Dominica",15.415,-61.371,2020-01-23,0,0,0,0
"","Dominica",15.415,-61.371,2020-01-24,0,0,0,0
"","Dominica",15.415,-61.371,2020-01-25,0,0,0,0
"","Dominica",15.415,-61.371,2020-01-26,0,0,0,0
"","Dominica",15.415,-61.371,2020-01-27,0,0,0,0
"","Dominica",15.415,-61.371,2020-01-28,0,0,0,0
"","Dominica",15.415,-61.371,2020-01-29,0,0,0,0
"","Dominica",15.415,-61.371,2020-01-30,0,0,0,0
"","Dominica",15.415,-61.371,2020-01-31,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-01,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-02,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-03,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-04,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-05,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-06,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-07,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-08,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-09,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-10,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-11,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-12,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-13,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-14,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-15,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-16,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-17,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-18,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-19,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-20,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-21,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-22,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-23,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-24,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-25,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-26,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-27,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-28,0,0,0,0
"","Dominica",15.415,-61.371,2020-02-29,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-01,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-02,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-03,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-04,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-05,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-06,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-07,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-08,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-09,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-10,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-11,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-12,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-13,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-14,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-15,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-16,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-17,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-18,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-19,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-20,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-21,0,0,0,0
"","Dominica",15.415,-61.371,2020-03-22,1,0,0,1
"","Dominica",15.415,-61.371,2020-03-23,2,0,0,2
"","Dominica",15.415,-61.371,2020-03-24,2,0,0,2
"","Dominica",15.415,-61.371,2020-03-25,7,0,0,7
"","Dominica",15.415,-61.371,2020-03-26,11,0,0,11
"","Dominica",15.415,-61.371,2020-03-27,11,0,0,11
"","Dominica",15.415,-61.371,2020-03-28,11,0,0,11
"","Dominica",15.415,-61.371,2020-03-29,11,0,0,11
"","Dominica",15.415,-61.371,2020-03-30,11,0,0,11
"","Dominica",15.415,-61.371,2020-03-31,12,0,0,12
"","Dominica",15.415,-61.371,2020-04-01,12,0,0,12
"","Dominica",15.415,-61.371,2020-04-02,12,0,0,12
"","Dominica",15.415,-61.371,2020-04-03,12,0,0,12
"","Grenada",12.1165,-61.679,2020-01-22,0,0,0,0
"","Grenada",12.1165,-61.679,2020-01-23,0,0,0,0
"","Grenada",12.1165,-61.679,2020-01-24,0,0,0,0
"","Grenada",12.1165,-61.679,2020-01-25,0,0,0,0
"","Grenada",12.1165,-61.679,2020-01-26,0,0,0,0
"","Grenada",12.1165,-61.679,2020-01-27,0,0,0,0
"","Grenada",12.1165,-61.679,2020-01-28,0,0,0,0
"","Grenada",12.1165,-61.679,2020-01-29,0,0,0,0
"","Grenada",12.1165,-61.679,2020-01-30,0,0,0,0
"","Grenada",12.1165,-61.679,2020-01-31,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-01,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-02,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-03,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-04,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-05,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-06,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-07,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-08,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-09,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-10,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-11,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-12,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-13,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-14,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-15,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-16,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-17,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-18,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-19,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-20,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-21,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-22,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-23,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-24,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-25,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-26,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-27,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-28,0,0,0,0
"","Grenada",12.1165,-61.679,2020-02-29,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-01,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-02,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-03,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-04,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-05,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-06,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-07,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-08,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-09,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-10,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-11,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-12,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-13,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-14,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-15,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-16,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-17,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-18,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-19,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-20,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-21,0,0,0,0
"","Grenada",12.1165,-61.679,2020-03-22,1,0,0,1
"","Grenada",12.1165,-61.679,2020-03-23,1,0,0,1
"","Grenada",12.1165,-61.679,2020-03-24,1,0,0,1
"","Grenada",12.1165,-61.679,2020-03-25,1,0,0,1
"","Grenada",12.1165,-61.679,2020-03-26,7,0,0,7
"","Grenada",12.1165,-61.679,2020-03-27,7,0,0,7
"","Grenada",12.1165,-61.679,2020-03-28,7,0,0,7
"","Grenada",12.1165,-61.679,2020-03-29,9,0,0,9
"","Grenada",12.1165,-61.679,2020-03-30,9,0,0,9
"","Grenada",12.1165,-61.679,2020-03-31,9,0,0,9
"","Grenada",12.1165,-61.679,2020-04-01,9,0,0,9
"","Grenada",12.1165,-61.679,2020-04-02,10,0,0,10
"","Grenada",12.1165,-61.679,2020-04-03,12,0,0,12
"","Mozambique",-18.665695,35.529562,2020-01-22,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-01-23,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-01-24,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-01-25,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-01-26,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-01-27,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-01-28,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-01-29,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-01-30,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-01-31,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-01,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-02,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-03,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-04,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-05,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-06,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-07,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-08,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-09,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-10,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-11,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-12,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-13,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-14,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-15,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-16,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-17,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-18,0,0,0,0
"","Mozambique",-18.665695,35.529562,2020-02-19,0,0,0,0
